Vélos électriques disponibles,Vélos mécaniques disponibles,Nombre total vélos disponibles,Nombre bornettes libres,Capacité de la station
4.182258064516129,11.56,15.742258064516129,20.439032258064515,39.0
1.6468877254217569,2.7568353694008145,4.403723094822571,34.15474112856312,39.0
2.2694753577106517,1.8116057233704292,4.081081081081081,25.72893481717011,31.0
1.5588366890380314,2.4304250559284117,3.989261744966443,12.382997762863535,17.0
1.711716621253406,2.5040871934604905,4.2158038147138965,18.113896457765666,23.0
3.060475161987041,0.9163066954643628,3.976781857451404,16.567494600431967,21.0
5.0215827338129495,6.3977389516957865,11.419321685508736,37.52757793764988,50.0
2.1770114942528735,0.8229885057471265,3.0,28.900574712643678,32.0
3.8850325379609543,1.354880694143167,5.239913232104121,35.30845986984816,42.0
3.0,1.102284011916584,4.102284011916584,35.76365441906653,41.0
4.857014388489208,3.8322841726618706,8.689298561151078,24.567446043165468,34.0
4.672758423757853,1.9611650485436893,6.633923472301542,13.037121644774414,21.0
2.1934633632050606,2.066947812335266,4.260411175540327,30.257248286768583,35.0
4.527879527879528,7.009361009361009,11.537240537240537,17.144485144485145,30.0
4.189649302008853,13.174668028600612,17.364317330609467,10.286346612189309,30.0
8.5134691195795,21.307818659658345,29.821287779237846,10.880749014454665,34.0
9.103521878335112,30.039843472073994,39.143365350409105,25.066524368552116,66.0
4.597058823529411,7.637745098039216,12.234803921568627,22.05,35.0
2.4669100867183933,3.874486535828389,6.341396622546783,29.248744865358283,37.0
2.7600311647837943,7.269575379820803,10.029606544604597,12.350603817686014,24.0
5.528563801388147,2.923651895355045,8.452215696743194,23.400961025093434,32.0
3.738328313253012,5.317771084337349,9.056099397590362,12.876506024096386,23.0
6.539709649871904,5.183176771989753,11.722886421861658,19.51110162254483,33.0
2.515167642362959,4.343267695582757,6.858435337945716,9.702501330494943,17.0
2.438371654730494,5.903128533735394,8.341500188465888,20.221258952129663,30.0
6.184027777777778,7.016865079365079,13.200892857142858,22.022321428571427,36.0
2.6965197215777263,5.136426914153132,7.832946635730859,13.008352668213456,22.0
3.654688145394465,4.8351920693928125,8.489880214787277,15.793473771168939,25.0
4.505047215890589,14.082383588407685,18.587430804298275,12.71540214913709,33.0
3.4365107281041154,5.333098839254308,8.769609567358424,21.934576151952164,32.0
3.717140921409214,7.407181571815718,11.124322493224932,15.594850948509485,29.0
6.5388423457730385,8.798552932216298,15.337395277989337,11.797791317593298,28.0
3.1917667238421954,4.862778730703259,8.054545454545455,20.46826758147513,30.0
4.119193374144761,3.8044652502700758,7.923658624414836,19.09974792942024,28.0
2.8684824902723736,2.509338521400778,5.377821011673152,16.58715953307393,23.0
4.957751056223595,9.416964575885602,14.374715632109197,17.172570685732857,33.0
9.648413733159495,16.176010430247718,25.824424163407215,20.402868318122554,50.0
4.627080521817364,6.699505173189384,11.326585695006747,38.942869995501574,51.0
4.8257537046499746,6.838017373530914,11.66377107818089,22.163515585079203,35.0
4.859649122807017,18.443303380402224,23.302952503209244,35.193838254172015,60.0
6.225882352941176,0.6141176470588235,6.84,12.948235294117646,21.0
2.6499148211243613,0.3807495741056218,3.0306643952299828,20.673764906303237,24.0
9.237310774710597,4.326357969723953,13.563668744434551,32.61353517364203,48.0
3.874857142857143,0.316,4.190857142857143,20.649714285714285,25.0
3.992817499183807,7.804113614103819,11.796931113287627,14.498204374795952,28.0
3.7568692756036635,0.9487926727726894,4.705661948376353,15.565362198168193,21.0
2.337142857142857,1.6468571428571428,3.984,15.580571428571428,20.0
2.773134328358209,4.582515991471215,7.355650319829424,5.904477611940298,14.0
2.525020508613618,3.094749794913864,5.619770303527481,14.10746513535685,20.0
2.8946515397082657,2.06482982171799,4.959481361426256,37.703403565640194,45.0
3.0701876302988187,11.74322446143155,14.813412091730369,26.18485059068798,43.0
4.260688611426409,6.167612561483163,10.428301172909572,12.517593643586833,24.0
5.667761806981519,12.396714579055441,18.06447638603696,32.587268993839835,52.0
6.981050015532774,28.670705187946567,35.65175520347934,20.539297918608263,60.0
4.09012591119947,12.397614314115309,16.487740225314777,23.063949635520213,42.0
2.074853397723353,4.557433597792342,6.632286995515695,8.527078302863057,17.0
4.151894334376086,8.629475147723323,12.781369482099409,12.768856447688565,28.0
4.6932153392330385,27.543264503441495,32.236479842674534,15.43117010816126,49.0
2.859759288330717,1.1088435374149659,3.9686028257456827,14.790685504971218,19.0
3.110424028268551,2.8091872791519434,5.919611307420495,16.89090106007067,23.0
6.369106421194432,6.163897620116749,12.53300404131118,19.612932195779074,33.0
3.2890591741166455,1.464027245636441,4.753086419753086,6.039591315453384,11.0
3.5504335919671384,2.395709721588316,5.946143313555454,22.20447284345048,29.0
2.4038668098818476,10.879162191192266,13.283029001074114,5.945220193340494,21.0
4.014179369018079,6.506203473945409,10.520382842963489,41.650124069478906,53.0
2.407793209876543,2.9837962962962963,5.391589506172839,25.054012345679013,31.0
3.2292110874200426,10.697583511016347,13.92679459843639,10.196872778962332,25.0
5.200316706254949,27.701900237529692,32.90221694378464,12.582739509105306,48.0
2.8142581888246627,2.9391136801541426,5.753371868978806,17.773025048169558,24.0
3.6724300534423135,12.539138635649167,16.211568689091482,14.554542596667714,33.0
2.5988500663423264,16.672711189739054,19.27156125608138,9.803626713843432,30.0
3.7005017367811655,3.4504052489386337,7.150906985719799,11.111925897336935,19.0
4.255896226415095,3.30935534591195,7.565251572327044,23.48624213836478,36.0
4.045940843297672,5.375393329137823,9.421334172435493,24.557898049087477,50.0
3.0858310626703,3.2111716621253406,6.29700272479564,10.490009082652135,17.0
2.7030438010393465,1.070527097253155,3.773570898292502,23.821826280623608,28.0
3.9429141716566867,2.6778443113772457,6.620758483033932,22.62754491017964,30.0
0.0,0.8649732620320856,0.8649732620320856,12.135026737967914,19.0
4.769283276450512,11.949488054607508,16.718771331058022,18.838225255972695,37.0
3.0847826086956522,5.087391304347826,8.172173913043478,30.905217391304348,40.0
4.676737160120846,0.38549848942598186,5.062235649546828,26.26283987915408,32.0
6.985630306988896,10.936316133246244,17.92194644023514,18.280535597648594,40.0
3.08256351039261,3.290415704387991,6.3729792147806,33.896651270207855,43.0
5.077435734687401,22.962868930498253,28.040304665185655,37.405902887972076,67.0
3.2885553470919326,14.13921200750469,17.42776735459662,43.11857410881801,62.0
4.816901408450704,11.386541471048513,16.203442879499217,5.197183098591549,22.0
6.631578947368421,3.7178947368421054,10.349473684210526,13.101052631578947,25.0
4.164893617021277,1.7351063829787234,5.9,18.757978723404257,25.0
5.609251101321586,7.649779735682819,13.259030837004405,11.5215859030837,27.0
4.517595887702649,23.523922499011466,28.041518386714117,15.976275207591934,46.0
2.7047970479704797,0.5645756457564576,3.2693726937269374,23.335266209804956,27.0
4.383960255500355,15.84528034066714,20.229240596167493,5.017743080198723,26.0
4.128729752770673,1.9970161977834613,6.125745950554134,11.388320545609549,19.0
9.0963133640553,9.341935483870968,18.438248847926268,13.16221198156682,35.79539170506912
4.468164794007491,3.2724719101123596,7.74063670411985,23.543539325842698,32.0
2.06041986687148,1.8248847926267282,3.8853046594982077,20.500768049155145,25.0
3.829334540516071,24.08239022181983,27.911724762335897,21.784517881394297,51.0
6.917319408181027,1.2558746736292428,8.17319408181027,34.661444734551786,44.0
5.445740956826138,7.168028004667445,12.613768961493582,10.99222092570984,22.0
4.2051129607609985,4.718192627824019,8.923305588585018,31.66527942925089,42.0
3.2427255985267034,15.250460405156538,18.493186003683242,7.261510128913444,28.0
3.5278849526481935,39.065240266573134,42.59312521922133,23.65135040336724,69.0
4.615165876777251,2.0672985781990523,6.682464454976303,37.51990521327014,45.0
6.1638733705772815,3.754562383612663,9.918435754189945,30.982867783985103,42.0
4.163175675675675,7.161486486486487,11.324662162162163,13.303716216216216,26.0
3.3679332715477295,2.3985171455050973,5.766450417052827,33.59128822984245,40.0
2.9954870251974426,12.843550206844679,15.839037232042122,12.252350507709666,29.0
4.809184481393507,7.915281076801267,12.724465558194774,16.574425969912905,30.0
1.8097043214556483,2.287717968157695,4.097422289613344,8.080363912054587,13.0
4.024373730534868,9.875423155044007,13.899796885578876,23.91604603926879,41.0
4.862672811059908,1.7658986175115208,6.628571428571429,42.55898617511521,50.0
4.984741784037559,3.230829420970266,8.215571205007825,23.176838810641627,33.0
5.065066912782648,3.198892478080295,8.263959390862944,13.392247346562067,22.0
3.487732342007435,6.231226765799256,9.718959107806691,9.556877323420075,20.0
2.932033426183844,4.907520891364903,7.839554317548746,22.1983286908078,32.0
9.002629848783695,5.6923076923076925,14.694937541091388,9.279421433267586,25.0
2.0698444223766965,8.599139357828534,10.66898378020523,6.262164846077458,18.0
5.1991040318566455,9.853160776505725,15.05226480836237,15.04031856645097,31.0
3.940036341611145,15.524530587522714,19.46456692913386,13.956692913385826,35.0
2.574624373956594,12.847078464106845,15.421702838063439,8.919866444073456,26.0
3.036534446764092,16.47981906750174,19.51635351426583,12.74982602644398,33.0
5.655747468731388,7.912447885646218,13.568195354377606,5.933293627159023,20.0
4.458953931416696,17.618635261517145,22.077589192933843,25.165916175961204,49.0
3.354656632173095,21.79492003762935,25.149576669802446,3.8330197554092194,30.0
9.05849722642461,1.0438729198184569,10.102370146243066,18.785678265254663,30.0
2.8692893401015227,10.62605752961083,13.495346869712352,15.695008460236886,30.0
8.365030674846626,10.164621676891615,18.529652351738243,10.798568507157464,30.0
16.93586005830904,5.798347910592809,22.734207968901845,25.388726919339163,49.0
4.931752873563219,2.9655172413793105,7.897270114942529,19.882902298850574,28.0
3.431363636363636,2.9463636363636363,6.377727272727273,18.51409090909091,26.0
3.635284139100933,4.519932145886345,8.155216284987278,12.585241730279899,22.0
4.462264150943396,4.60377358490566,9.066037735849056,16.154088050314467,26.0
3.297613001523616,2.47739969527679,5.775012696800406,26.697816150330116,33.0
6.074672489082969,6.451528384279476,12.526200873362445,14.279912663755459,28.0
3.411214953271028,3.9049844236760123,7.316199376947041,17.444444444444443,26.0
3.2668970814132106,2.9097542242703534,6.1766513056835635,28.048771121351766,35.0
2.910442349528644,3.71464829586657,6.625090645395214,19.30783176214648,27.0
4.741221374045802,3.8431297709923666,8.584351145038168,37.60381679389313,47.0
4.397910447761194,14.004477611940299,18.402388059701494,13.57402985074627,34.0
3.6396363636363636,6.886909090909091,10.526545454545454,20.52618181818182,32.0
3.156237701692247,2.4765840220385673,5.632821723730815,16.665879574970486,23.0
4.288782816229117,2.209546539379475,6.4983293556085915,12.950835322195704,20.0
1.8745917700849117,1.605486610058785,3.4800783801436967,29.979098628347487,34.0
3.667383127350887,8.368619022031167,12.036002149382053,8.569048898441698,22.0
6.2020964360587,6.8327044025157235,13.034800838574423,13.831446540880503,27.50859538784067
2.711383834109183,2.5150232754972492,5.226407109606432,28.24841303427846,35.0
6.713397399660825,0.5607687959299039,7.2741661955907295,11.937252685132844,20.0
6.1697428139183055,9.214220877458397,15.383963691376701,28.385779122541603,45.0
5.02634011090573,10.645563770794825,15.671903881700555,11.859981515711645,29.0
2.8130189305878446,6.729325805380272,9.542344735968117,27.244104948522086,38.0
2.5188945290468134,3.5544275239706713,6.073322053017485,30.165820642978005,37.0
4.436185133239832,16.488078541374474,20.924263674614306,13.129382889200562,35.0
3.3383909668313336,9.663726182074805,13.00211714890614,7.574453069865914,21.0
2.7126907331596577,2.7052474879047264,5.417938221064384,9.007071082992185,15.0
7.166515426497278,8.150181488203266,15.316696914700545,28.120235934664247,44.0
4.457874155705652,6.561677923924636,11.019552079630287,12.755421258442944,25.0
3.383630721489527,4.143134212567882,7.526764934057409,17.707525213343676,26.0
1.610989969472307,3.681639773222852,5.292629742695159,10.78674225904928,17.0
2.8713110788582488,3.408321238509918,6.279632317368167,15.132075471698114,23.0
2.8324786324786326,2.4854700854700855,5.317948717948718,27.223504273504272,33.0
4.729540918163672,3.280439121756487,8.00998003992016,12.36501996007984,22.949101796407184
8.216911764705882,12.611825980392156,20.82873774509804,28.68014705882353,52.0
4.904214559386973,11.188505747126436,16.09272030651341,9.16168582375479,26.0
5.086391869000565,0.8130999435347261,5.899491812535291,17.80575945793337,24.0
3.810548523206751,12.026582278481012,15.837130801687763,23.30801687763713,40.0
6.496240601503759,0.5597326649958229,7.055973266499582,7.582289055973266,15.0
3.5607685433422698,2.177390527256479,5.738159070598749,36.38203753351206,43.0
3.43111337061515,2.632435180477885,6.063548551093035,51.153533299440774,58.0
2.0546112115732367,5.196383363471971,7.250994575045208,9.74358047016275,18.0
2.712707182320442,6.852670349907919,9.56537753222836,15.202117863720074,26.0
6.486602357984995,3.9206859592711685,10.407288317256162,47.41479099678457,60.0
4.806598806598807,4.693225693225693,9.4998244998245,18.713934713934712,30.0
2.0631115459882583,0.9148727984344422,2.9779843444227008,11.522015655577299,15.0
2.168679716784673,4.1020408163265305,6.270720533111204,10.160766347355269,17.0
5.8779790276453765,12.875595805529075,18.75357483317445,36.68446139180172,56.0
5.411931818181818,4.635957792207792,10.04788961038961,15.900568181818182,27.0
2.879013312451057,4.602192638997651,7.4812059514487075,23.958104933437745,32.0
4.326234707748075,3.5124603534209333,7.838695061169008,25.29542365201631,34.0
8.28248828291436,8.096293140178952,16.37878142309331,9.348530038346826,28.0
4.1577889447236185,1.1976549413735342,5.355443886097152,24.856616415410386,32.0
3.3142227122381476,1.4851157662624035,4.799338478500551,13.606394707828004,20.0
4.818036711891461,3.563048683160415,8.381085395051876,26.191141260973662,35.0
4.9452,1.9,6.8452,11.814,19.0
5.837788355913585,9.792383742218968,15.630172098132553,14.222995239838887,32.0
4.999625468164794,8.944943820224719,13.944569288389513,28.59138576779026,44.0
3.9477370689655173,4.357758620689655,8.305495689655173,14.585129310344827,24.0
3.8752556237218814,12.666155419222903,16.541411042944784,11.969325153374234,32.0
1.643125,2.056875,3.7,14.708125,19.0
3.565508580996233,12.476349937212223,16.041858518208457,11.912934282126413,29.0
2.739406779661017,7.361758474576271,10.101165254237289,24.9073093220339,36.0
4.036480686695279,6.990557939914163,11.027038626609443,15.180257510729614,27.0
1.6314826113483831,2.7248322147651005,4.356314826113484,12.280048810250152,17.0
4.747422680412371,13.29003436426117,18.03745704467354,24.635051546391754,44.0
10.290882244370616,7.750092284976006,18.040974529346624,14.997785160575859,35.0
2.563000421407501,1.3004635482511588,3.86346396965866,13.019384745048463,20.0
7.491935483870968,12.382616487455197,19.874551971326166,4.333333333333333,25.0
8.449740596627755,18.952334630350194,27.40207522697795,34.815823605706875,65.0
3.0644647831277356,19.75766016713092,22.822124950258655,12.235575009948269,36.0
2.4501390544298767,9.645212554628525,12.095351609058403,6.049264998013508,19.0
6.240462789243277,20.38586616635397,26.62632895559725,19.67948717948718,48.0
3.6944553676759733,7.26189539913488,10.956350766810854,9.154541879669681,21.0
4.38920741989882,16.69848229342327,21.087689713322092,23.042158516020237,46.0
6.72102291597476,6.558950514779143,13.279973430753902,8.806708734639654,24.0
1.9467483506126295,2.397737983034873,4.344486333647502,20.8430725730443,26.0
2.297506925207756,1.7346260387811634,4.03213296398892,26.206648199445983,31.0
2.2820823244552058,3.4878934624697338,5.769975786924939,41.44794188861985,48.0
3.6904580152671755,4.82557251908397,8.516030534351145,35.493893129770996,45.0
4.39375,6.506640625,10.900390625,17.277734375,29.0
2.665880966411314,2.7554507955215084,5.421331761932823,25.123158515026518,31.0
4.900108972030512,3.890664729386124,8.790773701416636,46.23973846712677,56.0
3.8355951919348583,15.925940286932919,19.761535478867778,25.89336952307096,47.0
2.7682268226822684,7.979297929792979,10.747524752475247,22.361386138613863,34.0
2.6695148001220628,7.791577662496185,10.461092462618248,5.403417760146476,29.0
1.740315638450502,1.6738402678144428,3.414155906264945,14.37063605930177,19.0
7.821912788567241,3.236716746060828,11.05862953462807,29.072554049102234,41.0
1.7996044825313118,0.7633487145682267,2.5629531970995387,15.238628872775214,18.0
5.127857419604804,4.42386671832623,9.551724137931034,18.611778380472686,30.0
4.188217858466099,12.806595035198221,16.99481289366432,10.226750648388292,28.0
4.073109243697479,5.553781512605042,9.62689075630252,9.278571428571428,20.0
9.393423137876386,9.200475435816164,18.593898573692552,17.713153724247228,37.0
2.5556023588879526,7.543386689132266,10.098989048020218,10.748525695029485,22.0
3.7668301382077574,2.80205082478823,6.568880962995988,25.980383415069102,33.0
3.0716753022452505,3.4520725388601035,6.523747841105354,16.77547495682211,24.0
3.5414035087719298,17.54140350877193,21.08280701754386,15.850526315789473,40.0
3.7388663967611335,8.407287449392712,12.146153846153846,7.937651821862348,21.0
3.848169905106191,3.8996836873023044,7.747853592408496,8.445549028468143,17.0
4.073439878234399,2.584474885844749,6.657914764079147,14.614535768645357,22.0
2.1379007465963986,2.027667984189723,4.165568730786122,23.454106280193237,28.0
2.1571095571095573,1.468997668997669,3.626107226107226,25.832634032634033,30.0
3.834862385321101,3.6856591018831484,7.520521487204249,14.018831482375663,22.0
3.967453213995118,3.56346623270952,7.530919446704638,44.26118795768918,53.0
7.246660305343512,0.8540076335877863,8.100667938931299,11.633587786259541,20.0
3.6015820149875104,3.161948376353039,6.76353039134055,9.945462114904247,19.0
2.03455389375967,5.304280556988139,7.338834450747808,4.00515729757607,12.0
5.982909728308501,4.335670464504821,10.318580192813322,25.996056091148116,38.0
2.860344827586207,7.576724137931034,10.437068965517241,9.457758620689654,21.0
3.8836363636363638,21.125757575757575,25.009393939393938,16.936969696969697,44.0
4.682268534335497,2.8110693542876666,7.493337888623164,26.250427058421593,35.0
3.849618320610687,3.6091603053435115,7.458778625954198,13.656870229007634,22.0
2.8408385093167703,1.6537267080745341,4.494565217391305,20.123447204968944,25.0
1.9211222869242985,2.15934356802541,4.080465854949709,15.615140285865538,20.0
4.249075785582255,21.199630314232902,25.44870609981516,23.54898336414048,50.0
2.7808340727595384,9.266193433895298,12.047027506654835,8.889529724933452,22.0
5.860865910046238,7.656578394283312,13.51744430432955,15.169819251786464,30.0
1.59478672985782,0.7436018957345971,2.338388625592417,24.239810426540284,27.0
2.347029924073247,1.0312639571237159,3.3782938811969627,19.42876284055382,25.0
5.706723456038941,21.45208396714329,27.158807423182232,25.468816550045634,55.0
3.006172839506173,1.211111111111111,4.217283950617284,15.571604938271605,20.0
2.55787610619469,19.03575221238938,21.59362831858407,17.637522123893806,40.0
2.754089709762533,2.2981530343007917,5.052242744063324,13.831662269129287,20.0
1.5159891598915989,1.2894308943089432,2.805420054200542,19.15447154471545,24.0
1.4439393939393939,0.7792929292929293,2.2232323232323234,9.055555555555555,16.0
4.840844062947067,12.879470672389127,17.720314735336196,31.757510729613735,51.0
3.192170818505338,19.669829972321075,22.862000790826414,23.139185448793988,47.0
2.3598774885145484,7.88323124042879,10.243108728943339,30.277565084226648,42.0
6.2709677419354835,5.742314990512334,12.013282732447818,43.28387096774193,56.0
3.580448065173116,6.8260692464358455,10.406517311608962,13.19429735234216,25.0
2.457204767063922,5.048212351029252,7.505417118093175,17.51950162513543,26.0
4.282468924132019,22.50535790827261,26.78782683240463,6.826403771967424,36.0
3.0198155107618723,6.321147933037239,9.340963443799112,25.91800478305432,36.0
4.408311094166985,3.845596645062905,8.25390773922989,17.988562714449102,27.0
2.0916279069767443,2.2469767441860466,4.3386046511627905,40.90883720930233,46.0
4.673028628829734,4.068809643395279,8.741838272225012,23.23204419889503,33.0
2.2634324465310383,1.3938445487741262,3.6572769953051645,22.770996348461136,27.0
1.90567066521265,1.9198473282442747,3.825517993456925,19.576335877862597,24.0
4.7744602664216815,9.910886541111621,14.685346807533303,13.676159853008727,30.0
8.721868365180468,3.3581033262561926,12.07997169143666,17.32554847841472,30.0
4.136531365313653,7.894570374275172,12.031101739588825,15.644702161307327,28.0
2.5465686274509802,5.903921568627451,8.450490196078432,11.644117647058824,21.0
5.0858877086494685,35.28528072837633,40.371168437025794,31.733232169954476,74.0
2.8006016330038674,17.85689729265148,20.65749892565535,29.472711645896002,51.0
7.50552380952381,4.0906666666666665,11.596190476190475,26.004571428571428,39.0
4.3341493268053854,5.2798857609139125,9.614035087719298,10.314157486740106,22.0
4.1946127946127945,18.167676767676767,22.36228956228956,18.1030303030303,42.0
6.785046728971962,6.502124044180119,13.28717077315208,26.484706881903143,40.0
1.472027972027972,3.2944055944055943,4.766433566433567,11.003496503496503,16.0
2.6234340456890197,5.254974207811348,7.8784082535003686,54.55047899778924,63.0
3.4715346534653464,2.5404290429042904,6.011963696369637,17.51732673267327,24.0
4.407291666666667,10.117708333333333,14.525,12.8578125,28.0
4.540528825314261,3.9237104464672736,8.464239271781535,21.974859124403988,31.0
3.6450939457202507,1.5365344467640918,5.181628392484343,10.5741127348643,16.0
5.133099141295863,4.89344262295082,10.026541764246682,22.26697892271663,33.0
5.531011045029737,2.407391673746814,7.93840271877655,23.32965165675446,33.0
3.4047710657945363,8.918045402077722,12.322816467872258,14.252404771065795,28.0
6.40617384240455,22.62591389114541,29.03208773354996,12.557676685621447,44.0
2.1781376518218623,2.3704453441295548,4.548582995951417,15.057186234817813,20.0
5.503397158739963,2.1222977146386657,7.625694873378629,13.854848672019765,23.0
3.664981949458484,2.7830324909747293,6.448014440433213,21.229241877256317,30.0
4.019875070982397,0.18171493469619535,4.201590005678591,25.488358886996025,30.0
2.876511226252159,5.763816925734024,8.640328151986184,23.246977547495682,33.0
4.2574119288454835,14.192535751656784,18.449947680502266,29.17265434251831,49.0
4.312872023809524,2.9166666666666665,7.229538690476191,15.951636904761905,24.0
